language_table	sid	zh_hits	ko_hits	zh	ko_new	notes
t_language.xml	960050		가문	苦日当天，管你贵族百姓，只消一场兵变，一场大火，家道人命便尽数泯灭。可年轻贵族不甘如此，决意带上荣誉与尊严从头起步。面对漫漫前路，是要重现昨日，还是继往开来？	고난의 날이 닥치면 귀족이든 백성이든 상관없이, 단 한 번의 병변과 단 한 번의 큰 불로 가문과 목숨은 모두 사라져 버린다. 그러나 젊은 귀족은 이에 굴하지 않고, 명예와 존엄을 품고 처음부터 다시 시작하기로 결심했다. 아득한 앞날을 마주하며, 어제를 재현할 것인가, 아니면 과거를 이어받아 미래를 개척할 것인가?	merged_from_huax_draft
t_language.xml	960061	宗族|名	가문|이름	此人常伴王侯左右，见识众多名利与谈判之场。于国之存续而言，外交始终为不可缺失的一环。礼待使者、门路措辞、异国见闻……皆是样样精通，信手拈来。年青时，他为这一天已准备了太多太久。为国家谋利，为宗族兴名。如今一人之下，万人之上，也终于实至名归。	이 사람은 항상 왕후의 곁을 지키며 수많은 명리와 협상의 장을 지켜보았다. 국가의 존속에 있어 외교는 언제나 빠질 수 없는 고리였다. 사절을 예우하는 법, 인맥을 쌓고 말을 고르는 법, 이국의 견문…… 모든 것에 정통하여 거침이 없었다. 젊은 시절, 그는 이날을 위해 너무나도 오랫동안 준비해 왔다. 국가를 위해 이익을 도모하고, 가문를 위해 이름을 떨쳤다. 이제 일인자 아래 만인 위의 자리에 오르니, 마침내 명실상부해졌다.	merged_from_huax_draft; fine_term_fix; broad_josa_term_fix
t_language.xml	960069		세가	你初探阴阳之阵，便寻到一些意料之外的收获。不仅是在奇幻莫测的阵法中步步称奇，更是在谈天术士的点醒中隐隐察觉到，天下大势，似乎并非都事在人为。而是天意早该如此。	당신은 음양지진을 처음 탐색하며 예상치 못한 수확을 얻었다. 기묘하고 예측 불허한 진법에 매번 감탄했을 뿐만 아니라, 천문 술사의 일침 속에서 천하의 대세가 단순히 사람의 힘으로만 이루어지는 것이 아님을 은연중에 깨닫게 되었다. 그것은 바로 천의가 진작 그러해야 했기 때문이었다.	merged_from_huax_draft
t_language.xml	960072	名		梦醒之后，你得知了故事本来面貌：九家之中最神秘的谋略家，其最骄傲出色的两名弟子，最终却落得的那般唏嘘之局。可你又不免在想，是否故事往往不止一种结局？否则，这场梦境因何而来？其中的两人为何重新冰释前嫌？欲求答案，故事的事主又在大地何处？亦或者，对方早已不留于世？	꿈에서 깬 뒤, 당신은 이야기의 본모습을 알게 되었다. 구가 중 가장 신비로운 모략가의 가장 자랑스럽고 뛰어난 두 제자가 결국 그렇게 씁쓸한 결말을 맞이했다는 것을. 하지만 당신은 문득 생각하지 않을 수 없었다. 이야기에 과연 단 하나의 결말만 존재하는 것일까? 그렇지 않다면 이 꿈은 왜 나타났으며, 그 안의 두 사람은 어째서 다시 앙금을 씻어낸 것일까? 답을 찾으려 해도 이야기의 당사자는 대지 어디에 있는가? 아니면 상대는 이미 세상에 남아 있지 않은 것인가?	merged_from_huax_draft
t_language.xml	960077	名		不管是外界的百般阻拦，还是家内的“苦心劝导”，年青的工程师空有抱负却无处施展。工程本身实为幌子，背后尽是贪官污吏对金钱虚名的狂欢。可归根到底，委屈的只是那比比良田，以及家破人亡的百姓罢了。治水本身暂且搁置，在如今时日，推进一件“正确”的事却早已被扭为歪门邪道，这才是问题的根本所在。	"외부의 온갖 방해든, 집안의 ""간곡한 권유""든, 젊은 공학도는 포부만 있을 뿐 펼칠 곳이 없었다. 공사 자체는 사실 구실일 뿐이었고, 그 이면은 탐관오리들이 금전과 허명을 쫓는 광란의 장이었다. 그러나 결국 피해를 보는 것은 저 비옥한 전답들과 집과 가족을 잃은 백성들뿐이었다. 치수 자체는 잠시 미뤄두더라도, 오늘날 ""옳은"" 일을 추진하는 것이 이미 사악한 길로 뒤틀려버린 것, 그것이 바로 문제의 근본이다."	merged_from_huax_draft
t_language.xml	960087	名	이름	逃兵意味为何？意味着背叛民众，背叛国家，甚至是对自己血脉的背叛。面对极刑，他忘了最后究竟如何脱身。只记得似有一位高人，替他们隐姓埋名，替他们销声匿迹。高人有言，从此开始，秦国一切罪恶与夙愿都与他们再无瓜葛。此番去了法度，便勿要轻易提及自己姓与名。既然弃了根本，后续便要自己求天问道，走出条命途才是。	탈영병의 의미는 무엇인가? 그것은 민중을 배반하고 국가를 배반하며, 심지어 자신의 혈맥을 배반하는 것을 의미한다. 극형을 앞두고 그는 마지막에 어떻게 탈출했는지 잊어버렸다. 그저 어떤 고인이 나타나 그들의 이름을 바꾸고 자취를 감추게 도와주었던 것만 기억날 뿐이다. 고인이 말하기를, 이제부터 진나라가의 모든 죄악과 숙원은 그들과 아무런 상관이 없다고 했다. 법도를 벗어났으니 이제 자신의 성과 이름을 쉽게 입에 올리지 말라. 근본을 버렸으니 앞으로는 스스로 하늘에 도를 묻고 자신의 운명을 개척해 나가야 할 것이라고 했다.	merged_from_huax_draft; term_ui_state_cleanup_pending_lua
t_language.xml	960090	名		正室病死家中时，他不曾伤心；手下抗议造反时，他不曾犹豫；而当功赏被截断时，他却前所未有的不解。王上声称，他既有出身，又有封地。香火有续，名望有闻，所以更多机会当给到他人。虽秦地万众向军，可毕竟国土有限。他身先士卒，该作表率。终于，他不得不暂缓回首，“愁”一滋味，平生头回浮上心头。	"정실부인이 집에서 병으로 죽었을 때도 그는 슬퍼하지 않았다. 부하들이 항의하며 반란을 일으켰을 때도 그는 주저하지 않았다. 그러나 공로에 따른 보상이 끊겼을 때, 그는 전례 없는 의문에 빠졌다. 왕은 그가 출신도 있고 봉지도 있으며, 대를 이을 자식과 명성도 있으니 더 많은 기회를 타인에게 주어야 한다고 주장했다. 진나라의 만인이 군대를 향하고 있으나 결국 국토는 한정되어 있다. 그는 솔선수범하여 본보기가 되어야 했다. 마침내 그는 발걸음을 멈추고 뒤를 돌아보지 않을 수 없었다. ""수심""이라는 감정이 평생 처음으로 마음속에 떠올랐다."	merged_from_huax_draft
t_language.xml	960093	名	이름	这些年间，他已辗转过太多权贵门下。渐渐磨了些本事同时，亦讨了些名声。可是直到抵达，他都未曾想到竟是这般暌违许久之地。客卿，多么陌生的身份；官服，却熟悉依然的款式。他本以为这身颜色，此生应是只会存在记忆中了。而眼前上下，文武百官，齐齐高呼着新王的名。无碍，当下国家，应当没有一个认得自己的人才是了。	지난 세월 동안 그는 너무나 많은 권귀들의 문하를 전전했다. 점차 실력을 쌓음과 동시에 명성도 얻었다. 하지만 이곳에 도착하기 전까지는 이곳이 그토록 오랫동안 떠나 있었던 곳일 줄은 꿈에도 생각지 못했다. 객경, 얼마나 낯선 신분인가. 관복은 여전히 익숙한 형태였다. 그는 이 색깔이 평생 기억 속에만 존재할 줄 알았다. 눈앞의 문무백관들이 일제히 새 왕의 이름을 연호하고 있다. 상관없다. 지금의 국가에는 자신을 알아보는 이가 단 한 명도 없을 테니까.	merged_from_huax_draft
t_language.xml	960100		가문	相比宏图，更快一步来到当下的永远是变化。外军压境，王相尽散。无首群臣讨论着接下来的去处：是迁都留存，还是就地捍卫。上到庙堂，下到家族都颇有争议。他居于其中，他的选择亦前所未有的重要。但既为臣子，又为家主，他早已没有回避之选。	거창한 계획보다 언제나 한발 앞서 닥치는 것은 변화다. 외군이 국경을 압박하고 왕상들은 모두 흩어졌다. 우두머리를 잃은 신료들은 앞으로 갈 곳을 논의했다. 도성을 옮겨 존속할 것인가, 아니면 그 자리에서 수호할 것인가. 조정에서 가문에 이르기까지 논쟁이 분분했다. 그 중심에 있는 그의 선택 또한 전례 없이 중요해졌다. 하지만 신하이자 가주로서 그에게는 이미 회피할 선택지가 없었다.	merged_from_huax_draft
t_language.xml	960102		세가	册页中写道”其翼若垂天之云“，他始终不得解。毕竟九州虽大，此等巨物又究竟能如何生存？当他东临沧海，庞然的鱼兽振海而起。碧波滔天，声势喧哗。在他以为海水将吞没自己时，飓风又将他送上另一片“大地”。鱼化形为鸟，直冲云霄。可他从未想象过，天空之上竟宽阔如世外。无边无际的一切，让他意识到可能性所蕴含的巨大能量，在他心中绘制下了绮丽而梦幻的蓝图与希冀。	"책자에 ""그 날개는 하늘에 드리운 구름과 같다""라고 적혀 있었으나 그는 줄곧 이해하지 못했다. 구주가 아무리 넓다 한들 이런 거대한 생물이 어찌 생존할 수 있단 말인가? 그가 동쪽의 창해에 이르렀을 때, 거대한 물고기 짐승이 바다를 떨치며 솟구쳐 올랐다. 푸른 파도가 하늘을 뒤덮고 기세가 요란했다. 바닷물이 자신을 삼킬 것이라 생각했을 때, 태풍이 그를 또 다른 ""대지"" 위로 실어 날랐다. 물고기는 새로 변하여 곧장 구름 위로 솟구쳤다. 그는 하늘 위가 이토록 세외처럼 넓을 줄은 상상도 못 했다. 끝없이 펼쳐진 모든 것이 가능성이 품은 거대한 에너지를 깨닫게 해주었고, 그의 마음속에 화려하고 몽환적인 청사진과 희망을 그려주었다."	merged_from_huax_draft
t_language.xml	960103	名		在霸下神力的加持下，他逐渐对周身各国的学识与文化都了然于心，成为了一名无师自通而远近博学的人。即便后来去往学者聚集的稷下，人们也都纷纷感叹其眼界与理解力。	패하 신력의 가호 아래, 그는 점차 주변 각국의 학식과 문화를 훤히 꿰뚫게 되었고 스승 없이 스스로 깨우쳐 널리 박학다식한 인물이 되었다. 훗날 학자들이 모이는 직하에 갔을 때도 사람들은 모두 그의 안목과 이해력에 감탄을 금치 못했다.	merged_from_huax_draft
t_language.xml	960105		가문	虽从未离开齐地远走他乡，可即便足不出户，他也见到了太多稀罕见闻：各行各业样貌、规矩，也学到如何与个中人士交道往来。偶有别国使者评价，涉猎过于驳杂不是好事。可至他为止，代代凭此兴家旺族，繁荣事业，为国家源源不断提供了力量。与其讲个人安心，这种天然的自豪早已植根在他心底。	비록 제국가 땅을 떠나 타향으로 멀리 가본 적은 없으나, 문밖을 나가지 않고도 수많은 희귀한 견문들을 접했다. 각양각색의 업종과 그 모습, 규칙을 보았고 그 안의 사람들과 교류하는 법도 배웠다. 이따금 타국 사신들이 섭렵하는 분야가 너무 잡다한 것은 좋지 않다고 평하기도 했다. 하지만 그에 이르기까지 대대로 이를 통해 가문을 일으키고 가업을 번창시켰으며, 국가에 끊임없이 근력을 보탰다. 개인의 안심을 논하기보다 이런 천연적인 자부심이 이미 그의 마음 깊은 곳에 뿌리박혀 있었다.	merged_from_huax_draft
t_language.xml	960113	氏|名	이름	山脚下的牧童好奇打量着来者。他虽身有负伤，可依旧身形挺拔，不怒自威。他炯炯目光落到自己身上，得知他在打听人家，但幼小牧童对这些尚无概念，他转头叫来平日不待生人的父亲。可当双方碰面时，却都愣在了原地。片刻后，两位沉稳的男人竟都哭作一团。牧童听到对方提及了诸多名氏，尽管其中大多并不存在他记忆之中，但随着外婆的名讳出现时，一股了然亲切的心绪在他心底舒缓展开。	산기슭의 목동이 호기심 어린 눈으로 찾아온 이를 살폈다. 그는 부상을 입었음에도 여전히 체격이 당당했고 위엄이 넘쳤다. 그의 형형한 눈빛이 자신에게 머물렀고 누군가를 찾고 있다는 것을 알았으나, 어린 목동에게는 아직 생소한 이름들이었다. 목동은 평소 낯선 이를 꺼리는 아버지를 불러왔다. 그러나 두 사람이 마주치자마자 그 자리에 얼어붙고 말았다. 잠시 후, 두 건장한 사내는 서로를 붙잡고 통곡하기 시작했다. 목동은 상대방이 수많은 이름을 언급하는 것을 들었다. 비록 그중 대부분은 기억에 없는 이름들이었으나, 외할머니의 함자가 나오자 깊은 친밀감이 그의 마음속에 잔잔하게 퍼져나갔다.	merged_from_huax_draft
t_language.xml	960115		세가	疾病与衰竭，让他终不再有心力惦念国家要事。前些日子，村内年青人都已被尽数征走。他乘上那头老黄牛缓缓下山。一队兵马象是提前知晓般等候在此。我父亲曾是如此尊敬、信任你。即便那场战役大势已去，他都向传令兵说，你只是回去求援，从未将您与逃兵联系一起。他没有从黄牛身上下来，兴许是没有拐杖缘故。念在你的功绩，燕王愿意网开一面。现在，你若愿意随我返回领罪，那些小伙子与其家人说不定能捡回一命。若你不愿……没有这个选项。黄牛背上的人默不作答，没有回复。黄牛仰起头，发出一声高远的悠鸣，他们发现，那残缺的老将于牛背上闭着眼，仿佛睡着了一般。	질병과 쇠약함은 그가 더 이상 국가의 중대사를 염려할 기력을 남겨두지 않았습니다. 얼마 전, 마을의 젊은이들은 이미 모두 징집되었습니다. 그는 늙은 황우에 올라타 천천히 산을 내려왔습니다. 한 무리의 병마가 마치 미리 알고 있었다는 듯 이곳에서 기다리고 있었습니다. 제 아버지는 당신을 그토록 존경하고 신뢰했습니다. 비록 그 전역의 대세가 이미 기울었을 때조차, 아버지는 전령에게 당신이 그저 구원병을 요청하러 간 것이라 말하며, 당신을 탈영병과 연관 지은 적이 단 한 번도 없었습니다. 그는 황우의 몸에서 내려오지 않았는데, 어쩌면 지팡이가 없었기 때문일지도 모릅니다. 당신의 공적을 생각하여, 연왕께서는 관용을 베풀기로 하셨습니다. 지금이라도 저와 함께 돌아가 죄를 청하신다면, 저 젊은이들과 그 가족들은 목숨을 건질 수 있을지도 모릅니다. 만약 거절하신다면…… 그런 선택지는 없습니다. 황우 등 위의 노인은 묵묵부답이었고, 아무런 대답도 하지 않았습니다. 황우가 머리를 치켜들고 길고 아득한 울음소리를 내뱉었을 때, 그들은 그 불구가 된 노장이 마치 잠든 것처럼 소의 등 위에서 눈을 감고 있는 것을 발견했습니다.	merged_from_huax_draft
t_language.xml	960116		세가	黄沙漫天，他发现自己身处于战场中央，一边披盔戴甲的人类不知阵营，亦不知来自何方，但他们过于渺小的身影显得十分滑稽。而当他看清了周遭，却睁大了眼睛——万兽咆哮，气势喧天。他还来不及惊恐，发现正处于一只巨兽的背脊之上。他手持武器，感到浑身涌上来散不尽的胆识。巨兽开口，万兽齐应：华夷之辩？胡口谗言！天予我命，共当自尊！	황사가 하늘을 뒤덮고, 그는 자신이 전장의 한복판에 서 있음을 깨달았습니다. 한쪽에서 갑주를 입은 인간들이 어느 진영인지, 어디에서 왔는지 알 수 없었으나, 그들의 너무나 왜소한 모습은 매우 우스꽝스러워 보였습니다. 그러나 그가 주변을 똑똑히 보게 되었을 때, 그는 눈을 크게 떴습니다——만 마리의 야수가 포효하며 그 기세가 하늘을 찔렀습니다. 그가 공포를 느끼기도 전에, 자신이 거대한 야수의 등줄기 위에 서 있다는 것을 발견했습니다. 그는 무기를 손에 쥐고, 온몸에 솟구쳐 오르는 끝없는 담력을 느꼈습니다. 거수가 입을 열자 만수가 일제히 응답했습니다: 화이지변? 근거 없는 참언이로다! 하늘이 내게 명을 주었으니, 함께 자존을 지키자!	merged_from_huax_draft
t_language.xml	960120		가문	行宫前，重臣肥义倒于血泊之中。再不远处，他见到了面孔熟悉的叛乱群臣。导师、袍泽、家丁子嗣……当然，还有自己昔日主将。他们磨刀霍霍，目眦欲裂。你可知道，吾感到多么遗憾？主将踏步上前。你并非选错了边，而是选错了王，选错了这个国家的未来。那柄利剑，他再熟悉不过，并肩时，那些被指向的敌人无不发怵胆战。而如今，轮到自己来直面它。莫要怪我。要怪，就怪一心雄图，却无谋略的主父。	"행궁 앞, 중신 비의가 피웅덩이 속에 쓰러져 있었습니다. 조금 더 먼 곳에서, 그는 낯익은 반란군 신하들의 얼굴을 보았습니다. 스승, 전우, 가문의 가솔들…… 그리고 물론, 자신의 옛 주장도 있었습니다. 그들은 칼을 갈며 눈을 부릅뜨고 있었습니다. ""그대도 아는가, 내가 얼마나 유감스럽게 생각하는지?"" 주장이 앞으로 걸어 나왔습니다. ""그대는 편을 잘못 선택한 것이 아니라, 왕을 잘못 선택했고, 이 국가의 미래를 잘못 선택한 것이다."" 그 날카로운 검을 그는 너무나 잘 알고 있었습니다. 어깨를 나란히 했을 때, 그 검이 가리키는 적들은 모두 벌벌 떨며 두려워했습니다. 그런데 이제는 자신이 그것을 직면할 차례였습니다. ""나를 원망하지 마라. 원망하려거든, 웅대한 뜻만 품었을 뿐 모략이 없었던 주부를 원망해라."""	merged_from_huax_draft
t_language.xml	960122		가문	当手中枪，身上甲都变得沉重时，他向赵王主动提出引辞。赵王应允，并封给他远超预期的赏赐与封地。他携锦而归，叩拜祖位，将那身红袍与父辈等人的一同祭祀于宗祠之上。相较多少生无可眷，死无全尸的同袍，他已称得上体面，光宗耀祖。可他未说的是，在伐齐那场战役后，他留意到秦军当中某个身影。那将士虽只取掉两座城池，但却给他一种极度不安的预感。但他并未选择告知，兴许，对于祖国，他相信冥冥中自有最好的安排。	손의 창과 몸의 갑옷이 모두 무거워졌을 때, 그는 조왕에게 먼저 사직을 청했습니다. 조왕은 이를 허락하며, 예상치를 훨씬 뛰어넘는 하사품과 봉토를 내렸습니다. 그는 비단을 두르고 돌아와 조상의 위패에 절하고, 그 붉은 도포를 부친 일행의 것과 함께 종묘에 올렸습니다. 돌아갈 곳이 없거나 시신조차 온전치 못한 수많은 전우들에 비하면, 그는 이미 체면을 세우고 가문을 빛냈다고 할 수 있었습니다. 그러나 그가 말하지 않은 것은, 제나라를 정벌하던 그 전역 이후 진군 중에서 어떤 형체를 눈여겨보았다는 사실입니다. 그 장수는 비록 성 두 곳만을 취했을 뿐이었으나, 그에게 극도의 불안한 예감을 안겨주었습니다. 하지만 그는 이를 알리지 않기로 선택했습니다. 어쩌면 조국에 대해, 명명백백히 최선의 안배가 있을 것이라 믿었기 때문일지도 모릅니다.	merged_from_huax_draft
t_language.xml	960125	名	가문	兄长父辈锻造上都是一把好手，其中更不乏为公侯将相所看中，被成功收编的人选。家族历来闻名国内，甚至不乏传至赵、齐、楚、秦等地。而传到他这里，他的手艺、技法却象是尽数失灵，锻出的作品惨不忍睹。族内三番五次对其发难、斥责。演变最终，家中成员已经开始冷漠、疏远他。直到弟弟偷偷告知，祖父打算将其从名单中剔除。一气之下，他最终愤而出走，离开了这片“不毛之地”。	"형님과 부친 세대는 단조에 있어서 모두 뛰어난 솜씨를 가졌으며, 그중에는 공후장상의 눈에 들어 성공적으로 발탁된 이들도 적지 않았습니다. 가문은 예로부터 국내에 명성이 자자했으며, 심지어 조, 제, 초, 진 등지까지 그 명성이 전해졌습니다. 그런데 그에게 이르러서는 그의 솜씨와 기법이 마치 모두 마비된 듯, 단조해낸 작품들이 눈 뜨고 볼 수 없을 지경이었습니다. 가문 내에서는 몇 번이고 그를 몰아세우고 질책했습니다. 결국 가문의 구성원들은 그를 냉대하고 멀리하기 시작했습니다. 그러다 동생이 몰래 알려주기를, 조부가 그를 명단에서 제외할 계획이라고 했습니다. 홧김에 그는 결국 분연히 가출하여 이 ""불모의 땅""을 떠났습니다."	merged_from_huax_draft
t_language.xml	960126	名		蹊跷的是，当他独自外出以后，以往那些不受待见的锻冶之作，却重新格外受到追捧：小到流浪武士，大到征战路过的列国军队。逐渐，他的手艺与名声亦开始名响四方，诸侯贵族都对他发出了邀约。但从来没人知道，他是一个韩国人。	기이하게도, 그가 홀로 밖으로 나간 이후, 예전에 대접받지 못했던 단조 작품들이 오히려 새롭게 각광받기 시작했습니다. 떠돌이 무사부터 전장을 지나가는 열국의 군대까지 말입니다. 점차 그의 솜씨와 명성 또한 사방에 울려 퍼졌고, 제후와 귀족들이 모두 그에게 초청장을 보냈습니다. 하지만 그가 한나라인이라는 사실을 아는 사람은 아무도 없었습니다.	merged_from_huax_draft; term_ui_state_cleanup_pending_lua
t_language.xml	960127		가문	客居至今他才后闻，宣惠王驾崩，继子仓继位。他对后者不甚有好印象，废物一个，不成大事。先王的那点家底在他手中，被周围诸侯蚕食殆尽只是时间问题。而就在他对自己当初出走感到庆幸时，一个变故再次袭来——疑似现在这位贵族家臣察觉到自己身份疑点，开始盘算污蔑自己。内外交困之下，他收到了一封传信——来自老师的遗言，家族已被磨灭，男性被杀，女性被俘，皆无幸存。家土无存，切勿返回。	타향살이를 하던 지금까지도 그는 나중에야 소식을 들었습니다. 선혜왕이 서거하고, 서자인 창이 즉위했다는 소식이었습니다. 그는 후자에 대해 그리 좋은 인상을 가지고 있지 않았습니다. 무능한 자라 큰일을 이루지 못할 것이라 생각했습니다. 선왕이 남긴 가산이 그의 손에서 주변 제후들에게 잠식당하는 것은 시간문제일 뿐이었습니다. 그리고 그가 당초 떠나온 것을 다행으로 여기고 있을 때, 또 다른 변고가 닥쳤습니다——현재 이 귀족의 가신이 자신의 신분을 의심하고 모함하려 한다는 기미를 챈 것입니다. 내우외환 속에서 그는 한 통의 서신을 받았습니다. 스승의 유언이었습니다. 가문은 이미 멸망했고, 남성은 살해당했으며 여성은 포로가 되어 생존자가 없다는 내용이었습니다. 고향 땅이 사라졌으니 절대로 돌아오지 말라는 것이었습니다.	merged_from_huax_draft
t_language.xml	960128		가문	某日，一位声称是家族故友的人找上门，他接待了对方。对方提及他幼年时的锻冶经历。自那时起，家族其实已意识到祖国处境上的尴尬与羸弱，甚至预料到如今的灭亡之局。万般下策，只能对新生代迂回劝离，另谋他路。尽管出门在外，变数接连。可亦要强过坐以待毙。紧接着，故友递给他一柄剑，那是他已故导师所托付，是他离开家族前的最后一把习作。你的老师说，在你离开前，你的技艺已几乎与他持平，且是新辈中最为出彩的一位。如果可以，别忘了国家，无论未来等待它的是何种结局。	"어느 날, 가문의 옛 친구라고 주장하는 사람이 찾아왔고, 그는 상대를 맞이했습니다. 상대는 그가 어린 시절 겪었던 단조 경험을 언급했습니다. 그때부터 가문은 사실 조국의 처지가 난처하고 유약하다는 것을 깨달았고, 심지어 오늘의 멸망까지 예견하고 있었습니다. 어쩔 수 없는 고육지책으로, 신세대들을 우회적으로 떠나게 하여 다른 길을 모색하게 했던 것입니다. 비록 타향에서 변수가 끊이지 않았으나, 가만히 앉아 죽기를 기다리는 것보다는 나았습니다. 이어 옛 친구는 그에게 검 한 자루를 건넸습니다. 그것은 돌아가신 스승이 기탁한 것으로, 그가 가문을 떠나기 전 마지막으로 만든 습작이었습니다. ""자네 스승님이 말씀하시길, 자네가 떠나기 전 이미 자네의 기예는 스승님과 대등해졌으며, 신세대 중 가장 뛰어난 인재라고 하셨네. 가능하다면 국가를 잊지 말게, 미래에 어떤 결말이 기다리고 있든 말일세."""	merged_from_huax_draft
t_language.xml	960129	名		谁不知其远名？总有人说，他是{ref=110002}外出游历的巨子。也有传闻，九鼎一战后，古神蚩尤的青铜之血坠落凡间，被他拾到，就此选出一代名匠。这些年来，他造了许多私兵，并源源不断送至那片日益萎缩，逐渐被人忘却的国土——尽管他离那里不过七日车程。可那些硝烟与战火，废墟与哀嚎已让他无力插手。他守望且珍藏着这份秘密，任其随着年月不断放大，在心中生根发芽。想必当他逝去，便是这份秘密开花结果，被世人重新、永恒地看见之时罢。	그의 원대한 명성을 모르는 이가 누구겠습니까? 어떤 이들은 그가 {ref=110002}에서 유람을 떠난 거자라고 말합니다. 또 다른 소문으로는, 구정의 전투 이후 고대 신 치우의 청동 피가 인간 세상에 떨어졌고, 그것을 그가 주워 일대의 명장이 되었다고도 합니다. 수년 동안 그는 수많은 사병을 만들었고, 나날이 위축되어 점차 사람들에게 잊혀가는 그 국토로 끊임없이 보냈습니다——비록 그곳이 수레로 불과 7일 거리임에도 불구하고 말입니다. 그러나 그 자욱한 연기와 전란, 폐허와 애곡 소리는 이미 그가 손을 쓸 수 없는 지경이었습니다. 그는 이 비밀을 지키고 소중히 간직하며, 세월에 따라 끊임없이 커져 마음속에 뿌리 내리게 두었습니다. 아마도 그가 세상을 떠날 때, 이 비밀이 꽃을 피우고 열매를 맺어 세상 사람들에게 다시금, 영원히 보여질 때가 될 것입니다.	merged_from_huax_draft
t_language.xml	960132		가문	如何组建并管理自身势力，如何在争斗中以少敌多，接见使者时，要注意并掌握哪些他国礼数……朝堂之术，起初他只以为遥不可及。直到人生首回被卷入内斗斡旋中，他靠着嫡兄授予的知识搏得幸存，甚至占取一席之地。他才终于明白，生在这般家族，多少明里之事都身不由己。可依然有这么一人——自己的嫡兄，愿意毫无保留地教授、爱护自己。他经过这次救命之恩奠定了对兄长的崇敬。从此瞻前顾后，在所不辞。	어떻게 자신의 세력을 구축하고 관리하는지, 다툼 속에서 어떻게 적은 수로 많은 적을 상대하는지, 사절을 접견할 때 어떤 타국의 예법을 지키고 파악해야 하는지…… 조정의 술수는 처음에 그저 멀게만 느껴졌습니다. 그러다 인생 처음으로 내분과 중재의 소용돌이에 휘말렸을 때, 그는 적형이 전수해 준 지식 덕분에 생존할 수 있었고, 심지어 한 자리를 차지하기까지 했습니다. 그제야 그는 이런 가문에서 태어나 겉으로 드러나는 많은 일들이 자신의 뜻대로 되지 않음을 깨달았습니다. 그러나 여전히 그런 사람——자신의 적형은 아무런 대가 없이 자신을 가르치고 아껴주었습니다. 그는 이번 생명의 은혜를 계기로 형님에 대한 존경심을 굳혔습니다. 그 후로 앞뒤 가리지 않고 형님을 위해 헌신했습니다.	merged_from_huax_draft
t_language.xml	960133	名	이름	登位在即。门客长老，群贤毕至。他知道，只要顺利进行，兄长此番高光必将名垂青史。文书讲义，护卫布阵，他自认已经筹备好了一切。可待到兄长上台，最近的人群却爆发出骚乱。片刻之后，几柄匕首利剑从中穿刺而出——那原本是已经他筛选的护卫。而百密一疏，他依然忽视了大典之前，护卫与他国使者接触的空档。千钧一发，他为兄长挡下这一剑。在场众人迅速控制了局势，而他鲜血与绛红长袍染为一体，不分彼此。他闭上眼，等待自己回天乏术。而一股坚定法正的力量却兜住了他的意识，将他从鬼门关拉回。他睁开眼，面前的兄长告诉他，大典结束，他们胜利了。他想到一个陌生的词语——信任。这片土地上前所未有之物，将兄弟二人毫无保留地联结。	즉위가 코앞이었습니다. 문객과 장로들, 그리고 현자들이 구름처럼 모여들었습니다. 그는 일이 순조롭게 진행된다면 형님의 이번 영광스러운 순간이 반드시 역사에 이름을 남길 것임을 알고 있었습니다. 문서와 강연, 호위 진형까지 그는 스스로 모든 준비를 마쳤다고 생각했습니다. 그러나 형님이 단상에 오르자, 가장 가까운 군중 속에서 소란이 터져 나왔습니다. 잠시 후, 몇 자루의 비수와 날카로운 검이 그 속에서 튀어나왔습니다——그들은 원래 자신이 선별했던 호위들이었습니다. 완벽한 계획 속에서도 그는 대전 직전 호위들이 타국 사절과 접촉했던 틈을 간과했던 것입니다. 일촉즉발의 순간, 그는 형님을 대신해 그 칼을 막아냈습니다. 현장의 사람들은 신속하게 상황을 통제했고, 그의 선혈은 진홍색 도포와 하나가 되어 구분이 되지 않았습니다. 그는 눈을 감고 자신의 운명이 다했음을 기다렸습니다. 그러나 한 줄기 확고하고 바른 근력이 그의 의식을 붙들었고, 그를 귀문관에서 끌어올렸습니다. 그가 눈을 떴을 때, 눈앞의 형님은 대전이 끝났으며 우리가 승리했다고 말해주었습니다. 그는 생소한 단어 하나를 떠올렸습니다——신뢰. 이 땅에서 전례 없던 것이 두 형제를 아무런 거리낌 없이 연결해 주었습니다.	merged_from_huax_draft
